step,type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,is_fraud,is_flagged_fraud
298,CASH_OUT,1390.33,C102806465,1915.69,525.36,C142302950,29466.42,30856.75,0,0
706,CASH_IN,6664.95,C888810946,105190.2,98525.25,C825099233,5292.29,11957.24,0,0
22,CASH_OUT,1713.71,C686375085,12841.43,11127.72,C519965089,118.84,1832.55,0,0
89,CASH_IN,1599.38,C426626045,1124.06,0.0,C815691545,3013.76,4613.14,0,0
18,PAYMENT,3598.17,C443199611,43998.56,40400.39,M192359478,741.37,4339.54,0,0
25,TRANSFER,409.57,C700735292,10025.96,9616.39,C922153544,16989.16,17398.73,0,0
287,DEBIT,165377.66,C323844554,13834.73,0.0,C984657512,3934.66,169312.32,0,0
508,CASH_OUT,2241.45,C222988105,12417.29,10175.84,C530188639,615.36,2856.81,0,0
59,CASH_OUT,774.23,C792525544,15740.63,14966.4,C847403765,44052.28,44826.51,0,0
241,CASH_OUT,838.69,C443885411,1516.89,678.2,C551839773,150595.34,151434.03,0,0
391,CASH_OUT,36342.73,C742390409,1343.42,0.0,C865329199,116.43,36459.16,0,0
14,CASH_OUT,8595.38,C196002353,105282.61,96687.23,C162505094,12469.31,21064.69,0,0
740,CASH_IN,135.16,C140497534,7229.95,7094.79,C732791389,1419.64,1554.8,0,0
539,CASH_IN,3286.15,C981279397,689.62,0.0,C739078945,1247.54,4533.69,0,0
241,TRANSFER,901.99,C170830990,1648.93,746.94,C693826850,6661.52,7563.51,0,0
534,PAYMENT,5641.34,C222361528,138422.36,132781.02,M880737473,9174.42,14815.76,0,0
318,CASH_IN,26102.55,C984709241,5800.77,0.0,C670902618,11628.9,37731.45,0,0
178,CASH_IN,1833.7,C665569164,29708.15,27874.45,C791164594,26409.14,28242.84,0,0
344,CASH_OUT,3752.97,C850567341,10796.09,7043.12,C399229348,313.63,4066.6,0,0
344,CASH_IN,189.81,C683852627,1472.72,1282.91,C744391846,651.17,840.98,0,0
640,CASH_OUT,10616.99,C833304265,5136.07,0.0,C154301654,23374.73,33991.72,0,0
236,TRANSFER,26043.26,C153009488,23777.49,0.0,C381870230,56746.36,82789.62,0,0
649,CASH_OUT,8958.47,C576184654,1620.29,0.0,C547921129,11383.82,20342.29,0,0
91,PAYMENT,402.28,C360319583,18772.38,18370.1,M927118817,15529.67,15931.95,0,0
404,PAYMENT,19674.61,C282958826,10520.63,0.0,M673152204,6779.08,26453.69,0,0
525,CASH_IN,8460.59,C947042343,42851.66,34391.07,C970562492,4602.61,13063.2,0,0
144,CASH_IN,141.03,C247215786,2345.3,2204.27,C824109060,3305.95,3446.98,0,0
533,PAYMENT,334.41,C171704290,11501.96,11167.55,M474510539,42040.73,42375.14,0,0
311,TRANSFER,1292.69,C937314397,5435.07,4142.38,C592701395,27852.88,29145.57,0,0
469,DEBIT,4851.5,C104022109,12416.38,7564.88,C473106596,971.6,5823.1,0,0
76,CASH_OUT,12147.05,C989282376,6310.17,0.0,C194786655,94.27,12241.32,0,0
358,CASH_IN,1024.61,C831090035,542995.66,541971.05,C688926070,12708.24,13732.85,0,0
691,CASH_OUT,1773.46,C937255457,384001.69,382228.23,C896374831,5392.53,7165.99,0,0
9,CASH_OUT,904.16,C758067306,31302.62,30398.46,C564554816,5721.41,6625.57,0,0
208,PAYMENT,2759.78,C749249037,4058.53,1298.75,M580890947,26816.28,29576.06,0,0
516,TRANSFER,232.0,C411616963,1302.84,1070.84,C249795747,22227.03,22459.03,0,0
572,CASH_IN,23106.95,C727633816,4204.29,0.0,C233994371,3158.72,26265.67,0,0
144,DEBIT,24787.2,C816471390,43471.67,18684.47,C553323855,4304.38,29091.58,0,0
239,TRANSFER,1232.43,C609351789,21969.92,20737.49,C538292693,599.04,1831.47,0,0
664,DEBIT,1222.85,C130904033,10340.51,9117.66,C913325187,1973.34,3196.19,0,0
416,CASH_IN,893.53,C972194552,83133.44,82239.91,C621647144,20882.49,21776.02,0,0
491,PAYMENT,1036.06,C840966807,12442.27,11406.21,M205541963,7255.84,8291.9,0,0
508,TRANSFER,1499.56,C614017645,1869.19,369.63,C527487197,97699.33,99198.89,0,0
674,CASH_OUT,3388.94,C669910350,43807.0,40418.06,C682711970,34694.86,38083.8,0,0
419,CASH_OUT,472.18,C353604416,6357.24,5885.06,C564331274,537208.96,537681.14,0,0
539,TRANSFER,41283.02,C813824999,18072.15,0.0,C815936933,129.03,41412.05,0,0
26,DEBIT,437.95,C194254760,9106.8,8668.85,C882446102,224215.9,224653.85,0,0
656,PAYMENT,6492.01,C273371748,32964.2,26472.19,M593803381,241.45,6733.46,0,0
177,PAYMENT,3139.19,C735788887,2339.65,0.0,M270634009,16790.12,19929.31,0,0
436,CASH_OUT,3848.33,C564130702,7361.38,3513.05,C567057660,7101.5,10949.83,0,0
528,PAYMENT,56893.86,C992067415,5797.16,0.0,M842095037,33451.49,90345.35,0,0
12,TRANSFER,739.88,C711899667,3524.81,2784.93,C850799992,11822.58,12562.46,0,0
459,CASH_OUT,501.27,C791040228,19878.58,19377.31,C526363607,90.48,591.75,0,0
405,CASH_IN,1485.5,C977271621,14168.42,12682.92,C448820767,4128.48,5613.98,0,0
192,CASH_OUT,1034.4,C690876838,455.23,0.0,C788079363,18402.6,19437.0,0,0
693,TRANSFER,543.61,C866786619,16758.07,16214.46,C677432247,100820.05,101363.66,0,0
1,TRANSFER,2987.66,C598000979,422686.78,419699.12,C412924792,2876.93,5864.59,0,0
598,TRANSFER,1966.93,C359671030,261809.24,259842.31,C968038114,3074.61,5041.54,0,0
580,DEBIT,1373.04,C674946492,38622.97,37249.93,C214001826,3649.6,5022.64,0,0
332,CASH_OUT,42276.23,C466573742,34639.75,0.0,C768390203,12834.87,55111.1,0,0
492,PAYMENT,6070.97,C599132304,486.0,0.0,M263524359,4569.34,10640.31,0,0
331,PAYMENT,1829.5,C747747224,1369.04,0.0,M997590038,183846.61,185676.11,0,0
390,PAYMENT,48447.09,C418241848,2113.32,0.0,M126776473,423901.69,472348.78,0,0
193,TRANSFER,9841.15,C698121114,11407.18,1566.03,C496594605,50345.59,60186.74,0,0
26,TRANSFER,145.37,C440470409,1699.91,1554.54,C131488819,1426.42,1571.79,0,0
728,CASH_IN,547.92,C412360952,1828.29,1280.37,C234001312,20108.6,20656.52,0,0
112,PAYMENT,29806.63,C938279315,106046.77,76240.14,M516108867,49367.9,79174.53,0,0
495,DEBIT,5811.75,C692099952,366947.4,361135.65,C725682612,15117.39,20929.14,0,0
586,CASH_OUT,11250.81,C175130801,419140.61,407889.8,C983651753,11241.73,22492.54,0,0
605,CASH_OUT,5937.12,C478472089,41833.27,35896.15,C525718988,1859050.1,1864987.22,0,0
96,DEBIT,1105.19,C673789591,5658.97,4553.78,C672172146,5958.4,7063.59,0,0
83,PAYMENT,102.85,C796093047,41404.96,41302.11,M222568433,187.62,290.47,0,0
539,DEBIT,11982.54,C560131145,9288.46,0.0,C142281596,44150.5,56133.04,0,0
668,CASH_IN,3823.18,C487686272,7362.55,3539.37,C930934245,360.89,4184.07,0,0
5,CASH_IN,10653.84,C871375397,26928.12,16274.28,C747969968,721.85,11375.69,0,0
269,CASH_OUT,2072.26,C389663020,15485.79,13413.53,C738195468,7303.74,9376.0,0,0
536,CASH_OUT,1406.6,C580183488,5637.9,4231.3,C702560432,133756.13,135162.73,0,0
358,PAYMENT,4005.61,C786606367,10381.2,6375.59,M597202093,10163.52,14169.13,0,0
642,CASH_IN,2418.77,C350090089,416.69,0.0,C789944027,212.88,2631.65,0,0
145,CASH_IN,167083.85,C733132508,22639.63,0.0,C310643394,205343.71,372427.56,0,0
127,CASH_IN,10484.51,C209173086,50.71,0.0,C884998043,71365.77,81850.28,0,0
349,CASH_OUT,1358.95,C780344392,508.21,0.0,C114165618,14660.21,16019.16,0,0
660,CASH_IN,18713.86,C644575853,7997.38,0.0,C520289420,3150.95,21864.81,0,0
506,CASH_IN,1515.3,C395533528,2798.55,1283.25,C283518973,418.3,1933.6,0,0
24,TRANSFER,3877.35,C531107521,3309.16,0.0,C810352841,13163.18,17040.53,0,0
353,TRANSFER,1204.59,C260239713,2010.49,805.9,C294517040,3133.29,4337.88,0,0
233,CASH_OUT,10905.42,C302972197,94607.22,83701.8,C538166450,14062.6,24968.02,0,0
216,TRANSFER,1340.32,C981370046,11858.45,10518.13,C227846391,18865.83,20206.15,0,0
17,TRANSFER,2877.51,C512791218,56304.88,53427.37,C280547742,3712.5,6590.01,0,0
14,CASH_IN,9489.92,C940158988,10865.08,1375.16,C635233264,17885.91,27375.83,0,0
21,CASH_OUT,1288.4,C246137875,20633.04,19344.64,C972293080,127.0,1415.4,0,0
177,DEBIT,816.55,C513277550,1023.98,207.43,C799229551,13317.83,14134.38,0,0
143,PAYMENT,5568.86,C378702972,7290.71,1721.85,M853497266,5748.15,11317.01,0,0
463,TRANSFER,4800.67,C490283723,9873.18,5072.51,C356858396,366.1,5166.77,0,0
651,PAYMENT,10247.52,C409538686,13746.54,3499.02,M126717496,1239.42,11486.94,0,0
507,DEBIT,1719.7,C939552941,4305.97,2586.27,C841289401,9477.03,11196.73,0,0
658,CASH_IN,2934.83,C918878651,8849.04,5914.21,C397522534,28850.28,31785.11,0,0
401,DEBIT,6018.61,C812261598,19581.63,13563.02,C741626788,4637.55,10656.16,0,0
418,DEBIT,4656.61,C828307628,1331.32,0.0,C934268181,3485.46,8142.07,0,0
262,PAYMENT,5454.12,C153364641,4081.91,0.0,M873481842,2262.78,7716.9,0,0
556,PAYMENT,4112.64,C629297623,13972.09,9859.45,M947167085,2368.35,6480.99,0,0
371,CASH_OUT,2293.63,C793574127,15113.71,12820.08,C426341155,7669.55,9963.18,0,0
382,DEBIT,3242.85,C335009665,4168.07,925.22,C373144808,163916.37,167159.22,0,0
742,DEBIT,4715.6,C170419722,15199.53,10483.93,C401385801,55505.32,60220.92,0,0
672,PAYMENT,10114.16,C560782750,2100.06,0.0,M689455353,10308.94,20423.1,0,0
679,TRANSFER,5757.09,C983390229,2925.47,0.0,C549718593,6320.74,12077.83,0,0
527,DEBIT,4091.01,C313273741,17605.07,13514.06,C815388098,15845.66,19936.67,0,0
519,DEBIT,3807.73,C312922086,287580.66,283772.93,C944550454,17501.96,21309.69,0,0
576,DEBIT,7157.22,C896082218,966979.34,959822.12,C345501290,105521.04,112678.26,0,0
671,DEBIT,5440.26,C687371794,3764.7,0.0,C560591776,902.38,6342.64,0,0
427,CASH_OUT,6149.23,C993487413,384968.77,378819.54,C630990484,13448.15,19597.38,0,0
445,CASH_OUT,5084.95,C520517057,59325.92,54240.97,C991066547,21858.66,26943.61,0,0
531,DEBIT,4845.71,C436285028,545.93,0.0,C358060505,12328.42,17174.13,0,0
31,CASH_OUT,1530.56,C811885912,105340.93,103810.37,C971238459,27690.79,29221.35,0,0
485,PAYMENT,2856.75,C491828352,18871.36,16014.61,M663204337,87080.63,89937.38,0,0
5,PAYMENT,837.06,C645345460,92.34,0.0,M753852734,2366.25,3203.31,0,0
250,DEBIT,1364.74,C270798072,5056.16,3691.42,C930152283,430.67,1795.41,0,0
625,PAYMENT,193.59,C702210972,4672.52,4478.93,M334551455,290.03,483.62,0,0
308,DEBIT,4870.22,C361837363,49418.0,44547.78,C882543250,120016.7,124886.92,0,0
612,PAYMENT,13194.0,C841428202,15095.74,1901.74,M462083436,517.45,13711.45,0,0
33,TRANSFER,37968.53,C482285450,6637.94,0.0,C125532712,20458.57,58427.1,0,0
327,DEBIT,4042.88,C958681931,4947.94,905.06,C163966436,85821.5,89864.38,0,0
739,DEBIT,2551.6,C134232063,1440.19,0.0,C739822046,268.98,2820.58,0,0
545,CASH_OUT,816.95,C388986794,16788.76,15971.81,C530455617,6164.2,6981.15,0,0
170,PAYMENT,5275.48,C886855574,240.53,0.0,M983401472,2634.25,7909.73,0,0
53,CASH_IN,1303.02,C591650963,199.13,0.0,C311606308,2280.09,3583.11,0,0
177,DEBIT,4748.74,C914066258,16642.25,11893.51,C748012228,8151.31,12900.05,0,0
581,CASH_OUT,2516.3,C149046809,2089.84,0.0,C848336824,80945.95,83462.25,0,0
458,PAYMENT,192.52,C344036309,1399.1,1206.58,M892747925,1860.41,2052.93,0,0
146,PAYMENT,64202.5,C733819589,798151.92,733949.42,M437941215,1982.73,66185.23,0,0
651,DEBIT,2215.22,C946612117,24645.21,22429.99,C470827048,63491.7,65706.92,0,0
248,CASH_IN,1087.88,C703687862,4989.05,3901.17,C130684697,53954.95,55042.83,0,0
432,CASH_IN,1796.39,C247862053,78019.95,76223.56,C459792089,2614.84,4411.23,0,0
360,TRANSFER,2066.74,C218045760,17952.71,15885.97,C480477576,2282.1,4348.84,0,0
693,CASH_IN,2842.19,C242437498,43596.67,40754.48,C839945187,989.09,3831.28,0,0
308,CASH_IN,20414.33,C468826759,1750.03,0.0,C124867468,4320.53,24734.86,0,0
576,CASH_OUT,1273.18,C201160730,3673.87,2400.69,C434633658,78571.93,79845.11,0,0
352,CASH_OUT,64248.78,C343713454,179.36,0.0,C169503511,17894.21,82142.99,0,0
476,CASH_OUT,2747.8,C740621265,397446.33,394698.53,C384351805,9942.84,12690.64,0,0
230,CASH_OUT,1718.51,C905947165,4014.99,2296.48,C627712780,1103.27,2821.78,0,0
339,TRANSFER,1142.95,C301960858,28682.57,27539.62,C184470578,16479.31,17622.26,0,0
115,CASH_IN,18556.63,C252724994,30602.67,12046.04,C356624948,1573.58,20130.21,0,0
590,DEBIT,19246.43,C131345200,6612.12,0.0,C395033357,1340.68,20587.11,0,0
411,CASH_OUT,5886.87,C484367064,57571.06,51684.19,C298267042,2189.23,8076.1,0,0
271,PAYMENT,8423.39,C259973712,26594.94,18171.55,M692019000,49494.34,57917.73,0,0
692,PAYMENT,45526.09,C508348488,235.92,0.0,M296686575,139122.33,184648.42,0,0
114,DEBIT,1329.35,C842922742,340760.62,339431.27,C154881692,6403.36,7732.71,0,0
373,TRANSFER,,C632479507,748.27,0.0,C339921653,1379.86,3066.29,0,0
198,TRANSFER,710.52,C694860708,2307.69,1597.17,C867631312,22279.31,22989.83,0,0
357,DEBIT,3889.28,C414129192,5171.54,1282.26,C467457545,32234.42,36123.7,0,0
266,CASH_IN,2090.96,C778519735,149652.68,147561.72,C912391968,13891.03,15981.99,0,0
42,PAYMENT,6675.43,C957046045,15.34,0.0,M748141173,2638.0,9313.43,0,0
599,CASH_IN,4129.41,C349269501,315.39,0.0,C448084487,2214.81,6344.22,0,0
81,CASH_IN,9820.42,C611784511,164541.46,154721.04,C814641976,137125.93,146946.35,0,0
353,DEBIT,10479.15,C989914366,410772.96,400293.81,C483840297,34692.68,45171.83,0,0
701,DEBIT,20886.15,C336136792,728.78,0.0,C839419171,3621.74,24507.89,0,0
716,PAYMENT,103.2,C133555109,11120.74,11017.54,M921271622,1513.12,1616.32,0,0
139,PAYMENT,3813.83,C608853022,43668.75,39854.92,M300228129,713.28,4527.11,0,0
111,TRANSFER,16096.7,C546390055,50885.8,34789.1,C589226316,106197.47,122294.17,0,0
254,CASH_OUT,444.24,C574875053,4576.17,4131.93,C368628504,10626.27,11070.51,0,0
98,PAYMENT,131799.53,C250750366,25332.12,0.0,M193274824,201.69,132001.22,0,0
488,DEBIT,8893.93,C502171933,4565.1,0.0,C554384353,98469.77,107363.7,0,0
436,CASH_OUT,2704.79,C376303961,2637.84,0.0,C208988708,80335.21,83040.0,0,0
435,CASH_OUT,2198.38,C130867236,8795.8,6597.42,C651576310,74712.28,76910.66,0,0
539,DEBIT,6632.06,C227268780,7313.49,681.43,C648858166,23281.44,29913.5,0,0
402,PAYMENT,39986.9,C271566508,80.76,0.0,M115156514,3721.28,43708.18,0,0
637,TRANSFER,1312.97,C163577072,2320.95,1007.98,C555155329,85921.32,87234.29,0,0
240,TRANSFER,5554.91,C190018511,1444.33,0.0,C748011072,31925.93,37480.84,0,0
247,PAYMENT,601.94,C121665545,174349.4,173747.46,M948362993,6630.93,7232.87,0,0
634,CASH_OUT,4356.34,C741789327,109383.32,105026.98,C460806380,12359.82,16716.16,0,0
447,CASH_IN,3216.75,C899649496,4388.81,1172.06,C630505579,110749.4,113966.15,0,0
319,CASH_IN,1377.92,C460333624,3123.55,1745.63,C134881693,15086.43,16464.35,0,0
739,DEBIT,,C760936710,2023.99,0.0,C982085406,187483.92,213828.31,0,0
553,TRANSFER,1608.95,C253371851,6409.74,4800.79,C981422844,1263.92,2872.87,0,0
694,CASH_OUT,249799.39,C855805594,3580.24,0.0,C876932697,3228.43,253027.82,1,1
452,PAYMENT,634.84,C344345007,81567.16,80932.32,M826599774,120773.57,121408.41,0,0
178,CASH_IN,3234.25,C916676253,4310.13,1075.88,C331190616,1111.83,4346.08,0,0
235,DEBIT,32550.61,C988827004,34527.02,1976.41,C932578498,300.73,32851.34,0,0
570,TRANSFER,18478.72,C669719512,24961.22,6482.5,C141315764,13071.92,31550.64,0,0
515,DEBIT,10316.13,C469535009,6410.49,0.0,C197121569,10627.0,20943.13,0,0
666,DEBIT,7638.91,C263481097,249683.14,242044.23,C161401186,2250.96,9889.87,0,0
379,CASH_OUT,43651.87,C752627485,2528.9,0.0,C976076856,3854.18,47506.05,0,0
411,CASH_OUT,22782.61,C419738769,80.46,0.0,C493277039,604704.69,627487.3,0,0
696,CASH_IN,13961.22,C255427067,6386.54,0.0,C693754579,612413.52,626374.74,0,0
740,CASH_OUT,16032.53,C355063540,8315.03,0.0,C214962286,196.46,16228.99,0,0
262,CASH_OUT,1561.01,C242286492,11434.12,9873.11,C606141127,11501.93,13062.94,0,0
380,DEBIT,2172.15,C574125109,132.14,0.0,C506515140,198098.32,200270.47,0,0
190,PAYMENT,2002.15,C751093986,1194.62,0.0,M754589395,369.92,2372.07,0,0
113,CASH_IN,668.22,C871306918,1271.33,603.11,C455661324,4860.9,5529.12,0,0
605,DEBIT,6518.77,C126073527,1262.46,0.0,C903681751,490660.3,497179.07,0,0
644,DEBIT,1233.44,C377842291,140.02,0.0,C308394500,18479.3,19712.74,0,0
534,CASH_IN,1287.12,C859401717,94587.23,93300.11,C318101953,7648.53,8935.65,0,0
255,DEBIT,299.28,C568021128,5515.48,5216.2,C760391005,2987.37,3286.65,0,0
231,DEBIT,3315.29,C954210395,11992.94,8677.65,C190791768,1082.25,4397.54,0,0
703,CASH_IN,10498.61,C801340173,36987.55,26488.94,C268344618,45195.13,55693.74,0,0
496,TRANSFER,2142.28,C619308931,983.2,0.0,C227455659,39516.04,41658.32,0,0
329,CASH_IN,,C116964748,13793.16,7159.4,C538086917,97734.48,104368.24,0,0
700,CASH_OUT,104732.7,C727652102,8773.67,0.0,C223149911,1350.74,106083.44,0,0
620,PAYMENT,11258.74,C235835919,8176.24,0.0,M518573394,18734.59,29993.33,0,0
66,DEBIT,1531.22,C585239484,-43000.8,41469.58,C329382889,9282.28,10813.5,0,0
522,CASH_OUT,5623.09,C219768074,185557.97,179934.88,C558875079,851.54,6474.63,0,0
702,CASH_OUT,6351.08,C759689472,3445.25,0.0,C189529910,4586.77,10937.85,0,0
516,CASH_IN,6349.82,C625244213,8430.61,2080.79,C345444509,19078.41,25428.23,0,0
160,TRANSFER,553.38,C268288526,7644.41,7091.03,C205173253,1237.33,1790.71,0,0
564,TRANSFER,2452.21,C364339783,236556.21,234104.0,C526350888,20516.97,22969.18,0,0
78,TRANSFER,15627.65,C944869714,10484.67,0.0,C446027266,282.11,15909.76,0,0
224,PAYMENT,4580.97,C829497396,656.18,0.0,M594468212,5078.39,9659.36,0,0
496,PAYMENT,42608.93,C222308152,46728.15,4119.22,M929869347,3697.84,46306.77,0,0
368,CASH_IN,6013.36,C247004924,35001.26,28987.9,C706535331,8993.17,15006.53,0,0
699,TRANSFER,6992.72,C584494738,19272.58,12279.86,C623260052,11.45,7004.17,0,0
453,CASH_IN,4775.95,C790919925,398.72,0.0,C413551421,2961.56,7737.51,0,0
610,DEBIT,4222.31,C895089814,2722.77,0.0,C764378200,71989.19,76211.5,0,0
383,CASH_IN,1973.32,C310986781,552.02,0.0,C160644610,1828.21,3801.53,0,0
281,DEBIT,13762.63,C441230881,345280.19,331517.56,C154888010,141436.79,155199.42,0,0
182,CASH_IN,1485.0,C106311887,3715.68,2230.68,C240587322,132.8,1617.8,0,0
534,PAYMENT,5355.6,C362031460,188834.33,183478.73,M701790761,16850.98,22206.58,0,0
569,PAYMENT,1424.83,C758115488,4140.41,2715.58,M136738229,6159.95,7584.78,0,0
318,CASH_OUT,3491.39,C784994889,71140.95,67649.56,C471751010,2627.47,6118.86,0,0
175,CASH_IN,,C738280818,190645.74,189512.43,C439526145,5207.47,6340.78,0,0
410,TRANSFER,4325.43,C585963832,351.88,0.0,C917367114,826.21,5151.64,0,0
49,PAYMENT,2507.0,C355271068,352.1,0.0,M796401042,441.32,2948.32,0,0
279,CASH_IN,2649.58,C109136275,26598.61,23949.03,C749170321,1270.43,3920.01,0,0
280,CASH_OUT,5122.96,C538180017,5272.35,149.39,C835345748,203642.97,208765.93,0,0
696,PAYMENT,2899.69,C473646776,14455.06,11555.37,M419542823,181464.57,184364.26,0,0
550,CASH_IN,924.85,C863412586,937.11,12.26,C876961069,118.85,1043.7,0,0
246,CASH_OUT,6508.16,C946975799,3469.8,0.0,C555228021,11524.39,18032.55,0,0
518,TRANSFER,421.06,C203356530,4442.87,4021.81,C147946336,306.12,727.18,0,0
250,CASH_IN,248.14,C991317925,3252.58,3004.44,C689978770,4524.17,4772.31,0,0
458,CASH_OUT,953.08,C285245329,8475.64,7522.56,C176956109,6578.99,7532.07,0,0
322,CASH_IN,16908.7,C207512361,3365.27,0.0,C361654107,31213.42,48122.12,0,0
288,CASH_OUT,105.69,C502972038,-1972.28,1866.59,C164538795,5194.96,5300.65,0,0
559,CASH_IN,3255.56,C433401541,4298.55,1042.99,C271458407,279.26,3534.82,0,0
3,CASH_OUT,266.48,C205806587,59954.6,59688.12,C352352313,909.59,1176.07,0,0
674,TRANSFER,12845.43,C687234675,31932.54,19087.11,C281525693,65550.9,78396.33,0,0
242,DEBIT,9800.78,C286629880,143516.63,133715.85,C133851085,760.05,10560.83,0,0
202,TRANSFER,3423.77,C835664891,3299.73,0.0,C885124400,167835.48,171259.25,0,0
689,CASH_IN,6557.85,C515254172,13834.86,7277.01,C661536783,18696.22,25254.07,0,0
742,CASH_IN,498.34,C937234260,88643.64,88145.3,C784161342,1836.46,2334.8,0,0
228,PAYMENT,,C545963550,10839.7,8697.5,M109704042,2511.89,4654.09,0,0
551,CASH_OUT,10710.9,C707029508,177355.66,166644.76,C826640616,187977.53,198688.43,0,0
665,CASH_IN,3031.14,C853137285,53371.96,50340.82,C614197901,34723.12,37754.26,0,0
390,CASH_OUT,5339.64,C744494913,20552.14,15212.5,C113561750,1448.62,6788.26,0,0
523,PAYMENT,1585.01,C736203800,30405.13,28820.12,M858524336,5685.84,7270.85,0,0
664,DEBIT,1128.1,C621937249,286.34,0.0,C560002463,110091.99,111220.09,0,0
189,PAYMENT,1869.7,C149577858,5192.52,3322.82,M145893607,45214.32,47084.02,0,0
363,CASH_IN,5725.42,C238943860,89768.79,84043.37,C186750293,51403.76,57129.18,0,0
716,DEBIT,9754.13,C870164282,56671.03,46916.9,C207076912,367.1,10121.23,0,0
486,CASH_IN,434.47,C109486493,4968.91,4534.44,C590433737,4728.57,5163.04,0,0
445,CASH_IN,471.09,C359248723,3847.31,3376.22,C388830383,11565.24,12036.33,0,0
374,TRANSFER,1258.41,C952848491,58.89,0.0,C129618682,71661.37,72919.78,0,0
622,TRANSFER,5395.86,C444285661,1375.65,0.0,C211883427,128414.44,133810.3,0,0
222,CASH_OUT,12763.51,C592608918,7763.55,0.0,C106893167,7215.91,19979.42,1,0
381,TRANSFER,3563.21,C186894675,103262.44,99699.23,C921141717,18064.26,21627.47,0,0
599,CASH_IN,1488.19,C909037464,781253.85,779765.66,C186439768,26118.03,27606.22,0,0
272,TRANSFER,,C957433884,6063.84,5062.91,C789967337,1138.06,2138.99,0,0
371,DEBIT,2536.0,C378680786,97262.9,94726.9,C490164092,1647.26,4183.26,0,0
621,PAYMENT,6406.87,C607462143,6785.29,378.42,M252222332,5214.15,11621.02,0,0
405,TRANSFER,3765.89,C469492974,14174.09,10408.2,C463388095,6783.74,10549.63,0,0
118,PAYMENT,1024.68,C744287848,16.64,0.0,M299785116,8898.87,9923.55,0,0
439,PAYMENT,5055.37,C635277800,19261.66,14206.29,M184017446,24650.18,29705.55,0,0
450,CASH_OUT,1188.19,C579046938,8843.04,7654.85,C888514706,29754.41,30942.6,0,0
705,CASH_IN,994.19,C910942155,74052.01,73057.82,C825559179,37833.62,38827.81,0,0
513,TRANSFER,6059.74,C545896724,478045.39,471985.65,C905396086,128307.03,134366.77,0,0
436,CASH_OUT,537.57,C358253884,15202.0,14664.43,C727767787,4969.63,5507.2,0,0
411,DEBIT,1797.03,C214409077,3412.24,1615.21,C244388219,34856.02,36653.05,0,0
391,PAYMENT,4405.18,C933611596,13906.0,9500.82,M573111384,24184.46,28589.64,0,0
225,TRANSFER,12176.42,C127122080,3600.09,0.0,C499706064,2732.02,14908.44,0,0
507,DEBIT,2186.58,C322772686,56194.68,54008.1,C592596661,176.27,2362.85,0,0
201,CASH_IN,325.61,C684620857,26165.18,25839.57,C663449144,16465.32,16790.93,0,0
294,PAYMENT,16212.83,C983865927,36889.81,20676.98,M149970088,3191.01,19403.84,0,0
144,CASH_OUT,2935.92,C333448013,3034.96,99.04,C838080015,11698.24,14634.16,0,0
684,DEBIT,2673.36,C508860220,304094.5,301421.14,C173924480,7196.75,9870.11,0,0
305,DEBIT,,C945527551,25971.55,25511.63,C519814050,102635.29,103095.21,0,0
181,PAYMENT,49.48,C630685167,2784.29,2734.81,M555548847,2355.95,2405.43,0,0
224,CASH_OUT,1764.52,C100911043,460.67,0.0,C418747625,61968.76,63733.28,0,0
74,CASH_IN,90760.38,C964937710,66.91,0.0,C590784627,10208.6,100968.98,0,0
100,PAYMENT,548.27,C834651803,6663.52,6115.25,M420179381,637.36,1185.63,0,0
642,CASH_OUT,114.37,C820418839,35571.68,35457.31,C209807387,25196.86,25311.23,0,0
191,DEBIT,5250.94,C417313888,712.36,0.0,C649067221,31842.45,37093.39,0,0
116,CASH_OUT,16636.77,C745281780,235821.46,219184.69,C526041566,8529.99,25166.76,0,0
432,TRANSFER,10659.23,C322488904,2232.71,0.0,C546309587,8636.22,19295.45,0,0
