date,base_currency,quote_currency,exchange_rate,ecb_main_refinancing_rate,inflation_rate_yoy
2022-03-08,EUR,CHF,0.951359,3.6353,3.49
2022-03-08,EUR,NOK,11.55849,3.4819,4.34
2022-03-08,EUR,SEK,11.156515,3.6474,3.07
2022-03-08,EUR,BGN,1.96693,3.4126,4.54
2022-03-08,EUR,DKK,7.435636,3.4987,2.33
2022-03-08,EUR,HUF,385.896477,3.43,2.69
2022-03-08,EUR,JPY,157.807574,3.3156,2.82
2022-03-08,EUR,GBP,0.860769,3.6186,2.79
2022-03-08,EUR,USD,1.067404,3.5596,0.69
2022-03-08,EUR,CZK,24.993879,3.5786,3.13
2022-03-08,EUR,RON,4.974652,3.5361,2.66
2022-03-09,EUR,SEK,11.225197,3.4327,2.77
2022-03-09,EUR,CZK,25.114739,3.6421,1.32
2022-03-09,EUR,CHF,0.951968,3.521,3.34
2022-03-09,EUR,NOK,11.579405,3.4701,
2022-03-09,EUR,USD,1.077626,3.5716,-0.72
2022-03-09,EUR,HUF,385.351624,3.5662,1.27
2022-03-09,EUR,BGN,1.956869,3.4731,1.12
2022-03-09,EUR,GBP,0.864781,3.4929,2.52
2022-03-09,EUR,PLN,4.319448,3.5007,3.22
2022-03-09,EUR,JPY,158.479397,3.4155,3.79
2022-03-10,EUR,NOK,11.596942,3.5087,3.37
2022-03-10,EUR,DKK,7.489186,3.5114,3.23
2022-03-10,EUR,RON,4.978754,3.4743,0.6
2022-03-10,EUR,JPY,157.804631,3.5054,1.34
2022-03-10,EUR,PLN,4.334884,3.4635,1.12
2022-03-10,EUR,HUF,383.888758,3.5404,2.53
2022-03-10,EUR,CHF,0.948613,3.5633,1.49
2022-03-10,EUR,GBP,0.859471,3.5185,3.38
2022-03-10,EUR,CZK,25.087695,3.4475,1.41
2022-03-10,EUR,USD,1.07322,3.3358,2.61
2022-03-10,EUR,BGN,1.956343,3.513,1.97
2022-03-11,EUR,JPY,159.840807,3.4266,1.87
2022-03-11,EUR,CHF,0.940208,3.5428,2.82
2022-03-11,EUR,GBP,0.863072,3.4644,4.03
2022-03-11,EUR,DKK,7.364634,3.4377,2.64
2022-03-11,EUR,USD,1.076812,3.5586,3.67
2022-03-11,EUR,BGN,1.9533,3.2859,2.58
2022-03-11,EUR,HUF,383.622904,3.4882,3.33
2022-03-11,EUR,NOK,11.496547,3.5208,0.65
2022-03-11,EUR,SEK,11.177423,3.414,0.46
2022-03-11,EUR,CZK,25.187832,3.378,3.14
2022-03-11,EUR,RON,4.992885,3.3154,2.72
2022-03-11,EUR,PLN,4.351932,3.3716,3.62
2022-03-14,EUR,DKK,7.480554,3.4629,2.57
2022-03-14,EUR,CHF,0.958535,3.3506,2.88
2022-03-14,EUR,PLN,4.319329,3.4634,3.03
2022-03-14,EUR,HUF,384.651228,3.5736,3.26
2022-03-14,EUR,JPY,159.427943,3.6072,3.29
2022-03-14,EUR,CZK,25.061951,3.4641,2.95
2022-03-14,EUR,GBP,0.8596,3.5196,2.73
2022-03-14,EUR,BGN,1.959145,3.502,1.62
2022-03-14,EUR,RON,4.979347,3.5025,2.17
2022-03-14,EUR,SEK,11.170284,3.5254,1.52
2022-03-15,EUR,CHF,0.957793,3.4427,3.43
2022-03-15,EUR,GBP,0.866399,3.6188,4.08
2022-03-15,EUR,BGN,1.970166,3.3774,3.69
2022-03-15,EUR,DKK,7.442129,3.5517,1.58
2022-03-15,EUR,USD,1.08669,3.6297,3.99
2022-03-15,EUR,PLN,4.310657,3.4369,2.22
2022-03-15,EUR,NOK,11.559909,3.5607,2.81
2022-03-15,EUR,HUF,381.078072,3.5373,1.78
2022-03-15,EUR,RON,4.927443,3.5277,3.9
2022-03-15,EUR,CZK,25.196989,3.5211,2.3
2022-03-15,EUR,SEK,11.316022,3.4448,2.36
2022-03-16,EUR,JPY,158.031491,3.4827,1.28
2022-03-16,EUR,GBP,0.857889,3.4953,1.99
2022-03-16,EUR,RON,4.995557,3.703,0.82
2022-03-16,EUR,CZK,24.742998,3.4936,2.49
2022-03-16,EUR,HUF,386.416094,3.3014,2.71
2022-03-16,EUR,SEK,11.22945,3.4152,0.8
2022-03-16,EUR,USD,1.071517,3.5775,2.09
2022-03-16,EUR,NOK,11.41898,3.3887,1.58
2022-03-16,EUR,CHF,0.943796,3.4265,0.91
2022-03-16,EUR,DKK,7.410504,3.6859,3.05
2022-03-16,EUR,PLN,4.343557,3.5799,3.59
2022-03-17,EUR,RON,4.968994,3.5088,2.57
2022-03-17,EUR,DKK,7.417044,3.4699,4.38
2022-03-17,EUR,NOK,11.523046,3.4065,3.12
2022-03-17,EUR,CZK,25.071426,3.4914,4.12
2022-03-17,EUR,CHF,0.952148,3.4919,2.35
2022-03-17,EUR,GBP,0.856422,3.4944,3.49
2022-03-17,EUR,SEK,11.149036,3.4336,3.63
2022-03-17,EUR,USD,1.079633,3.5688,2.8
2022-03-17,EUR,BGN,1.940927,3.5088,3.8
2022-03-17,EUR,PLN,4.360978,3.6518,4.42
2022-03-18,EUR,HUF,383.831089,3.5002,3.5
2022-03-18,EUR,GBP,0.852866,3.6494,2.28
2022-03-18,EUR,DKK,7.471937,3.6179,4.15
2022-03-18,EUR,SEK,11.186987,3.4815,1.83
2022-03-18,EUR,NOK,11.477349,3.5108,1.6
2022-03-18,EUR,RON,4.941731,3.4243,4.33
2022-03-18,EUR,JPY,157.576869,3.3662,4.1
2022-03-18,EUR,CHF,0.950697,3.6194,3.5
2022-03-18,EUR,CZK,25.139657,3.6352,3.02
2022-03-18,EUR,USD,1.069215,3.7024,3.09
2022-03-18,EUR,PLN,4.349957,3.5291,3.91
2022-03-21,EUR,GBP,0.863831,3.5154,2.92
2022-03-21,EUR,JPY,158.157605,3.6299,2.12
2022-03-21,EUR,DKK,7.457017,3.3819,2.4
2022-03-21,EUR,RON,4.962057,3.5355,1.35
2022-03-21,EUR,CZK,25.090495,3.465,2.14
2022-03-21,EUR,SEK,11.187817,3.5729,3.32
2022-03-21,EUR,USD,1.075831,3.4995,2.07
2022-03-21,EUR,HUF,388.55426,3.3421,2.13
2022-03-22,EUR,CHF,0.946182,3.6107,3.88
2022-03-22,EUR,PLN,4.320051,3.6585,1.07
2022-03-22,EUR,DKK,7.464009,3.5272,4.97
2022-03-22,EUR,HUF,386.47513,3.6514,1.7
2022-03-22,EUR,USD,1.084445,3.574,4.48
2022-03-22,EUR,BGN,1.958153,3.6118,3.7
2022-03-22,EUR,CZK,25.123659,3.2979,1.45
2022-03-22,EUR,RON,4.997788,3.4502,3.6
2022-03-22,EUR,NOK,11.402768,3.4914,1.09
2022-03-22,EUR,JPY,157.766615,3.5409,-1.05
2022-03-22,EUR,GBP,0.855704,3.706,1.66
2022-03-22,EUR,SEK,11.184254,3.5328,2.99
2022-03-23,EUR,GBP,0.855195,3.4678,4.97
2022-03-23,EUR,BGN,1.954596,3.3619,1.58
2022-03-23,EUR,NOK,11.447643,3.5435,
2022-03-23,EUR,HUF,383.587396,3.6981,4.18
2022-03-23,EUR,CZK,25.241696,3.4098,3.69
2022-03-23,EUR,CHF,0.950709,3.3994,2.81
2022-03-23,EUR,JPY,158.650992,3.447,4.51
2022-03-23,EUR,USD,1.070596,3.5529,1.2
2022-03-23,EUR,DKK,7.485309,3.4446,1.57
2022-03-23,EUR,PLN,4.299778,3.6347,2.56
2022-03-23,EUR,RON,4.95402,3.3915,2.66
2022-03-24,EUR,SEK,11.196758,3.5759,3.98
2022-03-24,EUR,GBP,0.860436,3.5708,4.07
2022-03-24,EUR,USD,1.082106,3.5425,2.51
2022-03-24,EUR,NOK,11.578906,3.5486,2.9
2022-03-24,EUR,PLN,4.335646,3.5074,3.9
2022-03-24,EUR,DKK,7.434992,3.6161,4.47
2022-03-24,EUR,BGN,1.939998,3.4876,1.89
2022-03-24,EUR,RON,4.949626,3.4745,2.01
2022-03-24,EUR,HUF,383.09211,3.6318,2.53
2022-03-25,EUR,NOK,11.571854,3.5398,2.5
2022-03-25,EUR,USD,1.074685,3.4628,2.69
2022-03-25,EUR,BGN,1.943859,3.5674,3.21
2022-03-25,EUR,CHF,0.955139,3.4091,3.18
2022-03-25,EUR,RON,4.997185,3.5676,1.18
2022-03-25,EUR,JPY,158.186112,3.5033,2.15
2022-03-25,EUR,DKK,7.530126,3.4768,1.51
2022-03-25,EUR,GBP,0.861668,3.5141,4.68
2022-03-25,EUR,PLN,4.330312,3.5824,4.25
2022-03-25,EUR,SEK,11.152354,3.4697,3.18
2022-03-28,EUR,HUF,386.176025,3.4928,1.16
2022-03-28,EUR,JPY,158.885746,3.5999,1.77
2022-03-28,EUR,USD,1.076256,3.4526,3.16
2022-03-28,EUR,CHF,0.94487,3.5162,4.17
2022-03-28,EUR,PLN,4.367985,3.4752,0.79
2022-03-28,EUR,DKK,7.439855,3.4899,-0.37
2022-03-28,EUR,SEK,11.264809,3.5512,3.04
2022-03-28,EUR,BGN,1.951505,3.7365,2.5
2022-03-28,EUR,GBP,0.86348,3.3633,2.31
2022-03-28,EUR,RON,4.941127,3.4305,3.89
2022-03-29,EUR,GBP,0.862478,3.5166,2.41
2022-03-29,EUR,CZK,25.229262,3.3764,3.3
2022-03-29,EUR,RON,4.920303,3.6658,3.26
2022-03-29,EUR,DKK,7.429198,3.513,2.68
2022-03-29,EUR,JPY,158.307331,3.4128,2.51
2022-03-29,EUR,CHF,0.939093,3.4873,2.76
2022-03-29,EUR,USD,1.083468,3.5454,1.31
2022-03-29,EUR,NOK,11.472678,3.3096,2.82
2022-03-29,EUR,BGN,1.962467,3.4357,0.84
2022-03-29,EUR,SEK,11.195379,3.4844,2.75
2022-03-29,EUR,HUF,386.8909,3.6208,1.89
2022-03-29,EUR,PLN,4.299366,3.51,0.42
2022-03-30,EUR,CHF,0.949786,3.4713,1.16
2022-03-30,EUR,BGN,1.950134,3.517,1.38
2022-03-30,EUR,USD,1.073737,3.5576,1.15
2022-03-30,EUR,HUF,384.028388,3.7702,1.37
2022-03-30,EUR,RON,4.963763,3.5675,4.64
2022-03-30,EUR,GBP,0.865334,3.365,3.2
2022-03-30,EUR,NOK,11.529953,3.4614,1.9
2022-03-30,EUR,DKK,7.415706,3.4428,3.24
2022-03-30,EUR,PLN,4.300017,3.4995,1.75
2022-03-30,EUR,CZK,25.354468,3.5836,1.89
2022-03-30,EUR,JPY,158.98076,3.3556,3.12
2022-03-30,EUR,SEK,11.165969,3.7005,1.11
2022-03-31,EUR,RON,4.967642,3.5345,2.07
2022-03-31,EUR,BGN,1.966608,3.4424,1.58
2022-03-31,EUR,CZK,25.129972,3.5189,2.76
2022-03-31,EUR,JPY,157.239412,3.3974,0.66
2022-03-31,EUR,HUF,385.935534,3.6171,3.44
2022-03-31,EUR,GBP,0.864853,3.4911,4.95
2022-03-31,EUR,DKK,7.452497,3.4267,3.39
2022-03-31,EUR,CHF,0.949151,3.334,1.22
2022-03-31,EUR,NOK,11.448804,3.4824,2.3
2022-03-31,EUR,USD,1.067264,3.5927,2.93
2022-03-31,EUR,PLN,4.328665,3.3973,2.29
2022-04-01,EUR,CHF,0.944997,3.4505,1.99
2022-04-01,EUR,RON,4.945782,3.5394,0.61
2022-04-01,EUR,NOK,11.505651,3.6854,1.2
2022-04-01,EUR,HUF,385.15056,3.3897,3.56
2022-04-01,EUR,DKK,7.46915,3.2795,0.76
2022-04-01,EUR,SEK,11.22228,3.3851,3.01
2022-04-01,EUR,BGN,1.965027,3.4398,0.38
2022-04-01,EUR,CZK,24.983177,3.5783,3.44
2022-04-04,EUR,USD,1.067915,3.5792,4.51
2022-04-04,EUR,CHF,0.954241,3.4602,4.19
2022-04-04,EUR,RON,4.987869,3.6354,1.27
2022-04-04,EUR,NOK,11.440099,3.4072,1.82
2022-04-04,EUR,CZK,24.982613,3.5258,-0.29
2022-04-04,EUR,HUF,383.789671,3.5022,3.24
2022-04-04,EUR,BGN,1.960565,3.7238,0.7
2022-04-04,EUR,GBP,0.866554,3.5408,1.83
2022-04-04,EUR,PLN,4.296503,3.6111,2.2
2022-04-04,EUR,DKK,7.457984,3.5034,-0.3
2022-04-04,EUR,JPY,159.746234,3.471,2.86
2022-04-05,EUR,CZK,24.988618,3.5356,-0.08
2022-04-05,EUR,BGN,1.953875,3.3267,3.39
2022-04-05,EUR,DKK,7.480459,3.5697,2.88
2022-04-05,EUR,HUF,384.464031,3.3279,1.55
2022-04-05,EUR,PLN,4.286722,3.4642,4.09
2022-04-05,EUR,RON,4.961346,3.3469,2.86
2022-04-05,EUR,SEK,11.200785,3.4634,1.95
2022-04-05,EUR,JPY,157.758821,3.5982,1.43
2022-04-05,EUR,NOK,11.469532,3.4179,1.85
2022-04-05,EUR,USD,1.080346,3.4355,3.75
2022-04-06,EUR,SEK,11.220018,3.2836,2.97
2022-04-06,EUR,PLN,4.29584,3.4105,2.92
2022-04-06,EUR,DKK,7.467381,3.5138,3.9
2022-04-06,EUR,BGN,1.94895,3.6204,-0.15
2022-04-06,EUR,CHF,0.947761,3.3011,1.39
2022-04-06,EUR,HUF,384.983019,3.3413,1.87
2022-04-06,EUR,NOK,11.51771,3.5167,2.96
2022-04-06,EUR,GBP,0.856461,3.5531,1.9
2022-04-06,EUR,CZK,25.159924,3.5619,0.99
2022-04-07,EUR,CHF,0.95417,3.4782,3.21
2022-04-07,EUR,JPY,158.465803,3.4818,1.19
2022-04-07,EUR,SEK,11.338978,3.599,-1.05
2022-04-07,EUR,RON,4.971537,3.4809,0.33
2022-04-07,EUR,DKK,7.493272,3.4765,1.53
2022-04-07,EUR,GBP,0.859283,3.5366,3.49
2022-04-07,EUR,USD,1.074086,3.5225,0.84
2022-04-08,EUR,HUF,386.595034,3.6867,2.03
2022-04-08,EUR,RON,4.955008,3.5609,1.16
2022-04-08,EUR,CZK,25.20414,3.4314,1.89
2022-04-08,EUR,NOK,11.491342,3.5449,5.78
2022-04-08,EUR,BGN,1.963151,3.5391,3.38
2022-04-08,EUR,USD,1.066465,3.5603,1.86
2022-04-08,EUR,DKK,7.455566,3.544,1.84
2022-04-08,EUR,GBP,0.858531,3.3976,3.35
2022-04-08,EUR,CHF,0.949936,3.4779,2.49
2022-04-08,EUR,PLN,4.347779,3.5041,3.62
2022-04-11,EUR,USD,1.08389,3.3685,3.52
2022-04-11,EUR,CHF,0.948405,3.5917,
2022-04-11,EUR,SEK,11.259364,3.4312,3.51
2022-04-11,EUR,CZK,24.883182,3.4721,2.77
2022-04-11,EUR,GBP,0.864534,3.4221,3.2
2022-04-11,EUR,JPY,158.634748,3.3574,3.04
2022-04-11,EUR,PLN,4.334139,3.5753,
2022-04-11,EUR,RON,5.02042,3.5609,1.91
2022-04-11,EUR,DKK,7.508712,3.4009,2.15
2022-04-12,EUR,HUF,386.229985,3.6222,4.08
2022-04-12,EUR,RON,4.949803,3.6441,1.68
2022-04-12,EUR,DKK,7.475495,3.5439,2.54
2022-04-12,EUR,CHF,0.949537,3.5309,2.36
2022-04-12,EUR,SEK,11.226833,3.5057,2.79
2022-04-12,EUR,USD,1.079944,3.4875,3.92
2022-04-12,EUR,PLN,4.317438,3.4144,3.93
2022-04-12,EUR,NOK,11.447669,3.386,3.0
2022-04-13,EUR,PLN,4.29159,3.4441,3.38
2022-04-13,EUR,DKK,7.468784,3.4365,2.03
2022-04-13,EUR,SEK,11.193294,3.4443,1.82
2022-04-13,EUR,CZK,24.98385,3.3817,2.37
2022-04-13,EUR,HUF,386.470156,3.4192,
2022-04-13,EUR,RON,4.948809,3.5983,1.62
2022-04-13,EUR,GBP,0.865838,3.5124,1.46
2022-04-13,EUR,NOK,11.528134,3.587,1.65
2022-04-13,EUR,JPY,158.142038,3.3761,1.89
2022-04-13,EUR,USD,1.075694,3.3507,2.39
2022-04-13,EUR,CHF,0.945832,3.4607,1.67
2022-04-13,EUR,BGN,1.969482,3.3317,1.44
2022-04-14,EUR,DKK,7.467538,3.4964,4.1
2022-04-14,EUR,GBP,0.861312,3.5011,2.47
2022-04-14,EUR,NOK,11.552754,3.5883,3.19
2022-04-14,EUR,CHF,0.951828,3.5174,2.72
2022-04-14,EUR,PLN,4.366001,3.5749,2.39
2022-04-14,EUR,SEK,11.181909,3.7344,3.94
2022-04-14,EUR,RON,4.981843,3.4936,2.94
2022-04-14,EUR,HUF,387.605349,3.632,3.47
2022-04-14,EUR,BGN,1.943828,3.5364,4.0
2022-04-15,EUR,JPY,159.565514,3.5787,2.17
2022-04-15,EUR,GBP,0.864312,3.5728,5.25
2022-04-15,EUR,USD,1.089337,3.2434,4.17
2022-04-15,EUR,HUF,386.924185,3.4198,3.16
2022-04-15,EUR,NOK,11.474561,3.3814,4.17
2022-04-15,EUR,BGN,1.961992,3.5826,2.97
2022-04-15,EUR,RON,5.004607,3.4922,2.25
2022-04-15,EUR,PLN,4.298647,3.5931,2.57
2022-04-15,EUR,CZK,24.831451,3.4833,1.61
2022-04-15,EUR,CHF,0.95257,3.6174,3.31
2022-04-15,EUR,DKK,7.37655,3.5786,1.56
2022-04-18,EUR,USD,1.08152,3.7237,3.0
2022-04-18,EUR,DKK,7.510468,3.4404,0.36
2022-04-18,EUR,RON,5.00072,3.5073,2.0
2022-04-18,EUR,BGN,1.950932,3.4677,2.91
2022-04-18,EUR,GBP,0.865595,3.6271,3.35
2022-04-18,EUR,CZK,25.16591,3.6274,3.35
2022-04-18,EUR,PLN,4.325182,3.4758,4.51
2022-04-18,EUR,NOK,11.537237,3.4959,0.09
2022-04-18,EUR,JPY,159.224031,3.6074,3.52
2022-04-18,EUR,CHF,0.946499,3.5772,2.77
2022-04-18,EUR,HUF,383.314982,3.6853,5.29
2022-04-18,EUR,SEK,11.298126,3.5149,3.37
2022-04-19,EUR,CHF,0.945682,3.5352,2.56
2022-04-19,EUR,JPY,159.777447,3.5905,4.56
2022-04-19,EUR,SEK,11.163522,3.55,0.79
2022-04-19,EUR,HUF,387.840749,3.3244,3.29
2022-04-19,EUR,PLN,4.334797,3.6298,1.64
2022-04-19,EUR,USD,1.07621,3.4484,2.77
2022-04-19,EUR,DKK,7.405417,3.6172,-0.8
2022-04-19,EUR,BGN,1.952219,3.5964,2.52
2022-04-20,EUR,PLN,4.32253,3.4838,3.09
2022-04-20,EUR,BGN,1.947997,3.3327,2.18
2022-04-20,EUR,DKK,7.375829,3.6235,2.09
2022-04-20,EUR,RON,4.992183,3.3884,3.42
2022-04-20,EUR,NOK,11.494493,3.6277,4.64
2022-04-20,EUR,CZK,25.10652,3.53,2.09
2022-04-20,EUR,HUF,387.794572,3.5391,0.86
2022-04-20,EUR,GBP,0.862645,3.4355,0.42
2022-04-20,EUR,JPY,158.313517,3.4312,3.66
2022-04-20,EUR,CHF,0.953505,3.5327,1.85
2022-04-21,EUR,HUF,382.572271,3.6092,3.67
2022-04-21,EUR,CHF,0.948027,3.4628,2.28
2022-04-21,EUR,SEK,11.154398,3.4527,0.91
2022-04-21,EUR,CZK,25.273551,3.6814,3.14
2022-04-21,EUR,BGN,1.960165,3.5215,3.31
2022-04-21,EUR,GBP,0.864253,3.5717,2.76
2022-04-21,EUR,DKK,7.41265,3.5633,2.06
2022-04-21,EUR,RON,5.025037,3.5187,2.56
2022-04-21,EUR,NOK,11.462657,3.2689,4.24
2022-04-22,EUR,RON,4.978392,3.4732,3.24
2022-04-22,EUR,PLN,4.337554,3.4653,1.42
2022-04-22,EUR,HUF,383.413655,3.5938,2.91
2022-04-22,EUR,BGN,1.953968,3.4109,3.76
2022-04-22,EUR,SEK,11.155389,3.4762,2.43
2022-04-22,EUR,GBP,0.857552,3.4645,4.57
2022-04-22,EUR,USD,1.080256,3.4116,1.67
2022-04-25,EUR,PLN,4.318571,3.5354,2.78
2022-04-25,EUR,JPY,158.186168,3.4556,1.35
2022-04-25,EUR,USD,1.086263,3.498,3.07
2022-04-25,EUR,BGN,1.972708,3.355,0.76
2022-04-25,EUR,GBP,0.858084,3.444,2.74
2022-04-25,EUR,SEK,11.18645,3.2725,0.72
2022-04-25,EUR,RON,5.011966,3.4364,3.33
2022-04-25,EUR,HUF,384.453351,3.6375,1.69
2022-04-25,EUR,DKK,7.463179,3.5746,3.7
2022-04-25,EUR,CZK,25.294843,3.5783,1.45
2022-04-26,EUR,SEK,11.214057,3.4253,3.43
2022-04-26,EUR,DKK,7.424595,3.5778,2.06
2022-04-26,EUR,PLN,4.360707,3.5491,1.64
2022-04-26,EUR,USD,1.071292,3.3831,1.4
2022-04-26,EUR,HUF,388.334664,3.4914,2.37
2022-04-26,EUR,NOK,11.502984,3.5288,3.93
2022-04-26,EUR,GBP,0.859452,3.4201,1.46
2022-04-26,EUR,RON,4.994218,3.4932,4.94
2022-04-26,EUR,CHF,0.945881,3.4038,1.81
2022-04-27,EUR,DKK,7.424961,3.5619,2.66
2022-04-27,EUR,RON,4.983757,3.4912,3.57
2022-04-27,EUR,NOK,11.561331,3.4997,0.45
2022-04-27,EUR,GBP,0.855017,3.5829,2.18
2022-04-27,EUR,JPY,158.651372,3.529,0.92
2022-04-27,EUR,HUF,385.323292,3.4582,4.0
2022-04-27,EUR,CZK,25.233322,3.4706,2.42
2022-04-27,EUR,SEK,11.243429,3.377,3.09
2022-04-27,EUR,PLN,4.348708,3.5278,1.95
2022-04-28,EUR,GBP,0.859179,3.5629,1.5
2022-04-28,EUR,PLN,4.36095,3.4211,1.58
2022-04-28,EUR,USD,1.089447,3.7038,2.18
2022-04-28,EUR,SEK,11.144915,3.5371,3.52
2022-04-28,EUR,CHF,0.946009,3.3247,2.91
2022-04-28,EUR,HUF,385.604081,3.4735,3.44
2022-04-28,EUR,RON,4.990519,3.5211,0.84
2022-04-28,EUR,BGN,1.966442,3.6376,0.17
2022-04-28,EUR,DKK,7.442802,3.643,2.75
2022-04-28,EUR,CZK,25.05567,3.4098,2.83
2022-04-28,EUR,NOK,11.379972,3.3053,2.69
2022-04-28,EUR,JPY,157.611258,3.4366,2.03
2022-04-29,EUR,CHF,0.949647,3.5858,2.96
2022-04-29,EUR,SEK,11.106256,3.64,4.95
2022-04-29,EUR,HUF,383.293893,3.4091,0.64
2022-04-29,EUR,USD,1.0895,3.4456,1.64
2022-04-29,EUR,RON,4.981213,3.6048,2.56
2022-04-29,EUR,JPY,158.764357,3.3424,2.79
2022-04-29,EUR,BGN,1.976884,3.5911,1.35
2022-04-29,EUR,NOK,11.542017,3.5459,1.62
2022-04-29,EUR,DKK,7.487409,3.4002,3.08
2022-04-29,EUR,GBP,0.864272,3.5906,4.24
2022-05-02,EUR,CHF,0.949139,3.5288,2.78
2022-05-02,EUR,HUF,385.090696,3.4978,1.55
2022-05-02,EUR,BGN,1.956989,3.4317,3.93
2022-05-02,EUR,USD,1.073758,3.5002,2.45
2022-05-02,EUR,DKK,7.461798,3.3733,1.65
2022-05-02,EUR,SEK,11.259144,3.4479,3.17
2022-05-02,EUR,JPY,158.709391,3.3227,3.87
2022-05-02,EUR,PLN,4.296562,3.5516,2.18
2022-05-02,EUR,NOK,11.587746,3.6284,3.84
2022-05-02,EUR,RON,4.993035,3.669,2.77
2022-05-03,EUR,CHF,0.958181,3.5774,1.45
2022-05-03,EUR,SEK,11.191794,3.3991,2.57
2022-05-03,EUR,RON,4.950865,3.5396,2.71
2022-05-03,EUR,HUF,384.893499,3.5556,2.11
2022-05-03,EUR,USD,1.079637,3.5347,
2022-05-03,EUR,GBP,0.8562,3.3011,1.64
2022-05-03,EUR,JPY,157.813059,3.455,2.6
2022-05-03,EUR,PLN,4.330058,3.2362,2.61
2022-05-03,EUR,CZK,25.028002,3.5261,2.75
2022-05-03,EUR,BGN,1.944662,3.6709,
2022-05-03,EUR,DKK,7.516173,3.6364,1.86
2022-05-03,EUR,NOK,11.431316,3.5113,1.55
2022-05-04,EUR,BGN,1.949586,3.5964,1.88
2022-05-04,EUR,SEK,11.233988,3.6425,2.33
2022-05-04,EUR,CZK,25.287041,3.4797,2.12
2022-05-04,EUR,HUF,384.65204,3.3734,2.97
2022-05-04,EUR,RON,4.984182,3.5158,3.63
2022-05-04,EUR,PLN,4.331933,3.5354,2.52
2022-05-04,EUR,DKK,7.449258,3.4316,2.58
2022-05-04,EUR,NOK,11.521017,3.6338,1.8
2022-05-04,EUR,JPY,157.896688,3.5222,1.12
2022-05-04,EUR,USD,1.080496,3.3726,3.1
2022-05-04,EUR,CHF,0.954185,3.634,3.08
2022-05-05,EUR,BGN,1.96274,3.6367,3.48
2022-05-05,EUR,GBP,0.866463,3.51,2.18
2022-05-05,EUR,USD,1.072648,3.4446,2.04
2022-05-05,EUR,DKK,7.46893,3.3077,1.81
2022-05-05,EUR,JPY,160.283847,3.4873,2.91
2022-05-05,EUR,CZK,24.944218,3.6324,2.18
2022-05-06,EUR,PLN,4.283469,3.6712,0.8
2022-05-06,EUR,NOK,11.467675,3.5953,3.06
2022-05-06,EUR,JPY,158.346165,3.6451,1.98
2022-05-06,EUR,BGN,1.961432,3.3765,3.03
2022-05-06,EUR,USD,1.083061,3.4253,3.2
2022-05-06,EUR,DKK,7.43609,3.3552,1.69
2022-05-06,EUR,CHF,0.94767,3.4422,2.15
2022-05-06,EUR,CZK,25.021016,3.5233,2.1
2022-05-06,EUR,SEK,11.13536,3.4807,3.05
2022-05-06,EUR,RON,4.9845,3.6451,1.51
2022-05-09,EUR,CZK,25.346472,3.6505,1.36
2022-05-09,EUR,CHF,0.942107,3.3851,2.87
2022-05-09,EUR,SEK,11.335399,3.565,1.48
2022-05-09,EUR,RON,4.963495,3.4124,2.28
2022-05-09,EUR,JPY,157.456731,3.6387,3.87
2022-05-09,EUR,NOK,11.485857,3.6171,3.27
2022-05-09,EUR,DKK,7.483956,3.3929,4.8
2022-05-09,EUR,USD,1.08884,3.5283,3.53
2022-05-09,EUR,HUF,383.060546,3.5076,1.85
2022-05-09,EUR,PLN,4.335311,3.4019,2.84
2022-05-09,EUR,BGN,1.939131,3.4412,-0.65
2022-05-10,EUR,RON,4.947759,3.4543,2.78
2022-05-10,EUR,CHF,0.951974,3.6371,2.27
2022-05-10,EUR,NOK,11.372726,3.394,2.12
2022-05-10,EUR,USD,1.085088,3.5416,2.5
2022-05-10,EUR,GBP,0.858667,3.446,2.55
2022-05-10,EUR,CZK,25.165859,3.3966,2.12
2022-05-10,EUR,JPY,158.007943,3.6102,2.37
2022-05-10,EUR,HUF,386.107706,3.3572,-0.1
2022-05-10,EUR,BGN,1.948884,3.381,1.8
2022-05-10,EUR,SEK,11.26983,3.4051,2.69
2022-05-10,EUR,PLN,4.317835,3.4702,3.09
2022-05-10,EUR,DKK,7.485579,3.5299,2.96
2022-05-11,EUR,PLN,4.298457,3.5266,0.89
2022-05-11,EUR,CZK,24.964611,3.4551,2.74
2022-05-11,EUR,CHF,0.944839,3.5803,3.88
2022-05-11,EUR,GBP,0.856736,3.5031,1.49
2022-05-11,EUR,NOK,11.561139,3.5985,2.34
2022-05-11,EUR,RON,4.960671,3.5503,1.04
2022-05-11,EUR,BGN,1.958399,3.4113,4.39
2022-05-11,EUR,DKK,7.494378,3.6895,1.67
2022-05-11,EUR,HUF,387.967127,3.4579,3.57
2022-05-11,EUR,USD,1.081943,3.4702,1.99
2022-05-11,EUR,SEK,11.206301,3.4658,0.79
2022-05-11,EUR,JPY,158.075881,3.5685,3.31
2022-05-12,EUR,RON,4.954749,3.5391,2.73
2022-05-12,EUR,USD,1.087933,3.7032,0.62
2022-05-12,EUR,JPY,158.692545,3.5595,4.89
2022-05-12,EUR,BGN,1.961716,3.5315,1.79
2022-05-12,EUR,DKK,7.475536,3.6808,3.73
2022-05-12,EUR,HUF,386.64131,3.5452,2.77
2022-05-12,EUR,CHF,0.948344,3.7007,1.73
2022-05-12,EUR,PLN,4.369732,3.405,3.54
2022-05-12,EUR,GBP,0.861174,3.4415,1.55
