cik,company_name,sic_code,sic_description,filing_type,filing_date,state_of_incorporation,fiscal_year_end,total_assets_usd,total_revenue_usd,employee_count,ceo_name,headquarters_address,ein
6406778,Guillou et Fils,6159,Federal-Sponsored Credit,13F-HR,2025-03-16,OH,0331,410944802.0,3450495734.0,17341.0,Eugène Guillou-Delmas,"Flat 80q, Miller Corners, Sianbury, M3T 8HU",90-8717621
1116024,"York, Pierce and Hall",6311,Insurance,8-K,2026-01-23,RM,0331,1236642569.0,,3272.0,Victor Batlle Bustamante,"Contrada Iadanza, 3 Appartamento 9, 21036, Gemonio (VA)",33-5074974
8953202,Pires,6411,Insurance Agents,13F-HR,2026-02-03,SO,1231,,55705982.0,35574.0,Victor Thompson,"Tschentschergasse 4-2, 68140 Plauen",43-5099691
2682110,Käster,6020,Commercial Banking,DEF 14A,2024-07-18,VT,0630,351676903.0,45759261.0,10794.0,Ms Georgina Chapman,"Flat 12, Joel Rest, Lake Bethany, BD0W 9GP",13-7037796
9201859,Cerquiglini-Capone s.r.l.,6311,Insurance,10-Q,2023-04-28,LA,0630,,17111426996.0,12479.0,Dr Clifford Morgan,"52733 Williams Mountain, East Rachel, CT 14896",28-9037259
3235755,Dufour Briand S.A.R.L.,6159,Federal-Sponsored Credit,10-Q,2025-08-22,NE,0331,1327865593.0,367758401.0,18996.0,,"Camino Dulce Jiménez 64, Almería, 01681",43-1669715
3237600,Familia Villena S.L.,6141,Personal Credit,8-K,2023-08-15,AO,0630,4805793764.0,53211236960.0,,Erica Lopez,"73933 Donna Villages Suite 891, North Michaelchester, IN 76207",30-7623361
7309274,Finanzas Viña S.L.,6411,Insurance Agents,DEF 14A,2026-04-09,CA,0630,256075984.0,147725227.0,16977.0,Pastora Durán Moreno,"Studio 72z, Hannah Centers, Paigechester, KT3 6JE",31-8370164
4972124,Mitchell-Williams,6411,Insurance Agents,DEF 14A,2024-10-21,GU,0630,712188502.0,4855861426.0,14719.0,Victoire-Henriette Guérin,"Casparring 5321, 91263 Paderborn",78-6673177
1784068,Davis-Rangel,6141,Personal Credit,10-Q,2024-07-24,BZ,0630,,728985090.0,45008.0,Christopher Nichols,"24, boulevard de Rousset, 64760 MasseVille",33-1363916
2575728,Consultoría Larrea S.L.L.,7372,Software,8-K,2023-07-04,PT,1231,826810100.0,2878221.0,4326.0,Ascensión Ibarra,"USNS Young, FPO AE 43289",64-4169197
3939153,Owens Inc,6159,Federal-Sponsored Credit,DEF 14A,2025-08-29,CO,0930,4391051249.0,153385051.0,19274.0,Kathryn Meyer,"2344 Kevin Mall Suite 885, Jensenland, WY 68632",27-4563779
9298749,Florentino Miranda Prat S.L.,6199,Finance Services,13F-HR,2024-07-02,WI,1231,16470738.0,78987111.0,39676.0,Anne Meyer,"PSC 5767, Box 0805, APO AA 83167",85-9812589
1152551,Pacomio-Prati e figli,6141,Personal Credit,13F-HR,2024-08-24,SD,0331,8155076957.0,475761133.0,21768.0,Martyn Elliott-Patel,"62, rue Mercier, 29823 Huetnec",
2411026,Lopez,6211,Security Brokers,8-K,2026-01-24,NA,0930,455335757.0,3114411085.0,45272.0,Marcio Cornelio Cárdenas Casanovas,"Callejón Samanta Bolaños 81 Puerta 8 , Sevilla, 02277",53-3127983
1966014,Connolly-Shah,6311,Insurance,S-1,2023-06-19,CO,0930,101707557.0,10080789657.0,28651.0,Claudio Piña Guerrero,"4302 Christopher Estate Apt. 274, New Anne, CO 91375",82-2165010
4710067,Inmobiliaria Pedraza y asociados S.C.P,6159,Federal-Sponsored Credit,10-K,2025-03-15,PR,1231,369453539.0,,297.0,Candelario Menéndez Alcaraz,"Acceso de Marino Losada 64 Piso 5 , Soria, 43581",60-5770534
4580997,"Roberts, Hale and Garner",6159,Federal-Sponsored Credit,13F-HR,2023-10-06,MO,0630,2466337139.0,1347436715.0,12128.0,Sig. Silvestro Brichese,"57319 Park Camp Suite 510, Beckytown, MA 20043",65-3525773
9267193,Suministros León y asociados S.L.N.E,6141,Personal Credit,S-1,2024-09-14,NJ,0331,,,30646.0,Brian Hanson,"Cañada de Germán Mora 873, La Rioja, 03773",
4418391,Duilio Ramos Díez S.L.,6159,Federal-Sponsored Credit,10-K,2025-01-12,DE,0331,436841671.0,24701554.0,47627.0,Geneviève Delmas du Parent,"Studio 1, Gail Locks, North Sandra, M7D 3PP",74-1566565
7741237,"Zanazzo, Piovani e Toscanini e figli",6311,Insurance,8-K,06-May-2024,SP,0331,983047739.0,48835164.0,,Constanze Bonbach-Henschel,"834 Danielle Lodge, West Kellyton, IN 32674",13-8431465
4478510,Watson-Brown,6020,Commercial Banking,DEF 14A,2025-07-25,OR,0930,355972367.0,1162092955.0,3481.0,Constance du Allain,"Via Vincenza, 26, 88044, Marcellinara (CZ)",40-7349373
6621341,Taccola Group,6020,Commercial Banking,DEF 14A,2024-08-08,PW,0930,7125385.0,,11156.0,Elliott Robinson-Hale,"Plaza de Herminia Orozco 74, Baleares, 09177",89-9446042
3269488,"Hicks, Fletcher and Bentley",6199,Finance Services,13F-HR,2025-03-07,WA,0930,26010959.0,318946454.0,5608.0,,"Plaza de Rebeca Puente 789 Puerta 1 , Jaén, 30068",14-8934226
1900026,Moore-Tyler,6199,Finance Services,10-Q,2024-03-26,ME,0331,324077832.0,786255717.0,,Édouard Hamel,"Piazza Roman, 226 Piano 2, 12016, Santa Margherita (CN)",44-1310422
8939697,York Ltd,6311,Insurance,8-K,2026-02-26,HI,0630,130512359.0,208745936.0,28101.0,Lisa Wall,"rue de Gaillard, 79245 Hamel",68-8050591
7228545,Cesaroni-Guinizzelli s.r.l.,6141,Personal Credit,DEF 14A,2024-11-02,CN,1231,12667621214.0,237286871.0,28210.0,Robert-Rémy Brun,"Pasaje Magdalena Arana 90, Albacete, 35360",30-1231414
5112267,Mathieu S.A.R.L.,6020,Commercial Banking,13F-HR,2023-10-29,CA,0331,,239901561.0,12561.0,Azahar del Borrás,"Rotonda Telemaco, 2, 86025, Ripalimosani (CB)",75-6986616
5401874,Kreusel Ziegert Stiftung & Co. KG,6311,Insurance,S-1,2025-09-17,FM,1231,514865366.0,,18578.0,Dipl.-Ing. Kunibert Seifert B.Sc.,"712 Jennifer Islands, Anthonyhaven, GA 89820",83-8513116
6285851,Franke Stiftung & Co. KGaA,6199,Finance Services,DEF 14A,2023-10-30,PO,0331,961020797.0,2246351.0,42365.0,Franck Coste,"Hänelplatz 143, 68501 Northeim",85-4504186
9769763,Caboto s.r.l.,6035,Savings Institutions,10-Q,2024-08-03,TX,0331,25714372.0,19201112.0,49107.0,Cristian Alemán Antón,"Canale Renault, 99, 31059, Zero Branco (TV)",
5660649,Girard,7372,Software,DEF 14A,29-May-2024,VC,1231,432387511.0,376840751.0,,,"Pasadizo Adoración Velasco 78 Puerta 4 , Huesca, 42148",42-9490715
1576829,Zimmer Kambs OHG mbH,6311,Insurance,DEF 14A,2024-04-08,RG,0930,19999649.0,328349622.0,20600.0,Maureen Perry,"Pasaje de Moreno Morales 7 Apt. 79 , Cantabria, 45406",11-5732779
4481895,Zänker Kitzmann GmbH,7372,Software,10-Q,2025-02-10,LA,0331,23995469.0,3265202705.0,28657.0,Janet Walker,"Canale Daniele, 3, 23894, Cremella (LC)",47-4631902
3211036,"Avery, Farmer and Stark",6141,Personal Credit,13F-HR,2023-09-21,PO,0630,599163449.0,776805370.0,,,"Rotonda Giuseppe, 3 Appartamento 9, 43044, Collecchio (PR)",85-5316105
2701700,Trobbiani-Balotelli e figli,6311,Insurance,10-Q,2024-09-15,AN,1231,21054537.0,11799799210.0,,Wulf Wiek,"Flat 86, Wright Harbor, Janicefort, JE0 2FQ",30-9953454
2750356,Company y Diéguez S.A.,6035,Savings Institutions,8-K,2025-12-01,WA,0930,222372255.0,,36906.0,Ale Vargas Naranjo,"Junkenweg 49/80, 52532 Bützow",53-4824843
1273194,Pottier Lévêque S.A.S.,6199,Finance Services,10-K,2025-10-12,DE,1231,17969984.0,,,Maurizio Abate,"Canale Carla, 97 Piano 6, 73021, Calimera (LE)",33-8556961
3740542,Industrias Patiño y asociados S.A.,6311,Insurance,10-Q,2025-07-21,MP,0630,11641767.0,108192552.0,38819.0,Dott. Nino Vigliotti,"Studio 18, Nicole Mall, Gemmaville, G0 7DL",77-6103390
6036037,Javi Jove Codina S.L.U.,6411,Insurance Agents,10-Q,2024-08-31,MS,0630,130577923.0,77197876.0,22398.0,Ryan Gonzalez,"11886 Adams Vista, Brookeland, DC 39869",60-8735892
9249276,"Saunders, Donnelly and Murray",6512,Real Estate,10-K,2026-04-05,TP,0630,1207834240.0,335797748.0,8488.0,Walburga Wagner,"Flat 78, Mark Stravenue, East Denisefort, EC7 6UH",36-8553962
9104718,Hermann,6512,Real Estate,10-K,2025-01-17,AR,0930,2601787768.0,8712036.0,43124.0,Graziella Ioppi,"Incrocio Foconi, 714, 86071, Castel San Vincenzo (IS)",79-5867457
7508433,"Lee, Johnston and Griffin",6035,Savings Institutions,DEF 14A,2023-12-09,CO,1231,,16745198.0,25243.0,Danielle Le Alexandre,"2446 Bryant Well, South Eduardohaven, MD 96109",99-2292432
5285200,Rogers Ltd,6159,Federal-Sponsored Credit,DEF 14A,2025-04-27,MT,0930,492398863.0,324917871.0,26317.0,Jeremy Collins,"Schusterstr. 75, 13084 Saarbrücken",49-8843996
5546937,Trincavelli Group,7372,Software,S-1,2023-09-28,LI,1231,11211932717.0,,49401.0,Mattia Esposito-Nicolucci,"Alameda Primitivo Carnero 64 Apt. 86 , Barcelona, 33149",96-6445335
8187046,Allen-Davis,6512,Real Estate,13F-HR,2024-11-13,TR,0331,33537934.0,4708829785.0,40913.0,Beverly Simmons,"Arno-Heß-Allee 8, 64464 Stollberg",44-7489772
5050722,Jäntsch,6159,Federal-Sponsored Credit,10-K,2024-07-24,KS,0331,946412238.0,,10153.0,Roger Herrera,"Calle de María Fernanda Ramírez 8, Valencia, 25526",35-7626521
1850525,Blake Group,6035,Savings Institutions,DEF 14A,2024-03-09,TX,1231,55258496.0,1453997959.0,37663.0,,"Viale Pignatti, 911 Appartamento 2, 71020, Panni (FG)",28-7999133
7445656,Fieramosca SPA,6035,Savings Institutions,S-1,2025-04-27,MO,0630,27910374.0,2397916.0,535.0,Elías Talavera Sandoval,"Eberthplatz 88, 14321 Sternberg",22-8024530
6978202,Lewis LLC,6211,Security Brokers,8-K,2025-01-20,AG,0331,63832474.0,3313163740.0,44901.0,Eliana Navarro-Carranza,"USNS Watkins, FPO AA 58182",74-7817455
6545607,Singh-Crawford,6199,Finance Services,S-1,2024-02-16,LC,0331,15040273.0,4498222271.0,21183.0,Patrick de la Henry,"Incrocio Jovinelli, 20, 46045, Marengo (MN)",51-7014194
6906671,Logística Llobet & Asociados S.Com.,6411,Insurance Agents,10-K,2024-01-31,IN,0630,,2531766247.0,16746.0,Amanda Chandler,"Haeringplatz 1842, 72473 Fulda",70-8230198
1095980,Moneta-Gentileschi SPA,6199,Finance Services,10-K,2025-05-19,AS,1231,1603439067.0,596757238.0,,Mrs Andrea Smith,"Urbanización de Aurora Domínguez 94 Apt. 79 , Almería, 08199",59-9787484
6663627,Labbé,6411,Insurance Agents,DEF 14A,2023-07-27,RI,0331,,,34846.0,Étienne Guillou,"Boucseinstr. 67/40, 69219 Meißen",26-5885024
6996400,Bongiorno-Tafuri Group,6020,Commercial Banking,10-K,2023-08-01,VI,0331,207441616.0,14620244.0,25125.0,Amador Real-Zabaleta,"8336 Owens Spur Suite 696, Dustinville, FL 16658",55-5284129
2786964,"Jones, Lee and Moore",6211,Security Brokers,10-Q,2023-11-24,BI,0630,3334300051.0,,16872.0,Abigail Kay,"29, avenue de Sauvage, 01148 Robert",48-5362279
9594836,Hnos Bustos S.L.,6035,Savings Institutions,DEF 14A,2023-10-01,WY,0331,354491050.0,8325499.0,19455.0,,"52 Tyler Bypass, North Justin, KA8M 5AH",
3411226,"Conrad, Brown and Guzman",6020,Commercial Banking,10-Q,2024-04-17,VA,0630,,90753433.0,34737.0,Germana Marinetti-Babati,"C. Bienvenida Alvarado 61 Piso 0 , Guadalajara, 35282",62-9965922
1285020,"Morandini, Garozzo e Chiesa SPA",6311,Insurance,DEF 14A,2025-11-07,WY,0630,6230597800.0,381360802.0,20908.0,Alexandria Rivière-Huet,"66, rue Tanguy, 64355 Allard",70-1702907
8593960,Salmon,6035,Savings Institutions,10-K,2024-06-14,AG,0630,738663761.0,12800874511.0,,Univ.Prof. Diane Trapp B.Eng.,"0671 Richardson Village Suite 463, East Angela, KS 21654",62-4254542
6004627,Mattarella e figli,6020,Commercial Banking,8-K,20-Jun-2024,PE,0630,11140618.0,213842919.0,13954.0,Alice Peron,"44, chemin Henriette Alves, 36494 Huet",75-7898996
3908472,Roskoth OHG mbH,6020,Commercial Banking,10-K,2026-04-01,NH,0930,2505977459.0,243468225.0,47977.0,Jennifer Cook,"Stretto Battaglia, 63, 41033, Fossa Di Concordia (MO)",16-9970343
1509973,"Smith, Walker and Harris",6159,Federal-Sponsored Credit,DEF 14A,2025-05-27,FG,0930,154295619.0,,48986.0,Michele Zamengo-Bosurgi,"44844 Michael Island Suite 207, East Donald, MT 91360",18-4566687
1203272,Familia Alemán S.L.N.E,6199,Finance Services,DEF 14A,2024-03-03,MH,0331,934114462.0,,41860.0,Fernando Hartman,"018 Hubbard Port, Morrisland, CT 39435",18-8979753
9133442,Lebrun,7372,Software,DEF 14A,2024-06-01,AR,0331,591191434.0,9963510976.0,8892.0,Valeria Mulet Narváez,"Studio 77, Luke Fords, Jonesfort, N30 0XB",44-6647804
5508476,Prévost,6141,Personal Credit,10-K,2023-06-26,RI,0630,1240246975.0,11357281419.0,23811.0,Valeri Junken-Junk,"70, rue Camus, 10483 RegnierVille",59-5534911
1221165,Supermercados Diez & Asociados S.Com.,6512,Real Estate,8-K,2026-04-22,ME,0930,115542017.0,961195.0,2818.0,Ramona Hoffmann,"Fritschstraße 8/8, 52113 Kyritz",69-4433355
7335761,Dietz,6211,Security Brokers,13F-HR,2023-12-22,MB,0331,364387976.0,16121630.0,19655.0,Mr Jeffrey Burgess,"7 Claire Ridge, Murphystad, HS7 2DF",75-1237577
6400050,Adams PLC,7372,Software,S-1,2023-07-08,NA,0630,567448091.0,5317343.0,37604.0,Armin Langern-Häring,"87, rue Masson, 57185 Hubert-sur-Vallet",42-1316057
1757615,Manufacturas Pomares & Asociados S.L.,6211,Security Brokers,10-Q,2024-02-12,PZ,0331,229196196.0,74328202787.0,121.0,William Fleming,"Loosweg 6-5, 25345 Fallingbostel",31-5210656
3468580,"Vaughan, Blake and Fox",6199,Finance Services,13F-HR,2025-10-08,VS,1231,768620308.0,16431679192.0,15337.0,Herlinde Hecker,"Avenida de Irma Bueno 120 Piso 1 , Guipúzcoa, 19016",21-6935346
3347334,White-Rich,6512,Real Estate,8-K,2025-12-26,TS,0930,661676252.0,,40061.0,Richard Maurice,"51, rue Bonneau, 17472 Saint Sébastien",12-8862538
6237492,Bernat y Zurita S.A.,6159,Federal-Sponsored Credit,10-Q,2025-08-01,CA,1231,5908800246.0,660638832.0,14950.0,Eugène Olivier,"52, chemin Olivier, 31365 Sainte OcéaneVille",22-8382285
8904836,Baker-Daly,6411,Insurance Agents,8-K,2025-08-31,FC,0331,27792040.0,2727667447.0,30214.0,Mattias Oderwald,"Studio 56, Taylor Flats, West Marc, L3 3GR",56-7128711
6180176,"Folliero, Giorgetti e Fantozzi Group",6035,Savings Institutions,10-K,2025-04-19,CT,0331,214238367.0,,48403.0,Michael Gibson,"26351 Melissa Lights, West Marie, OK 37051",44-9769129
4380048,Lebrun,6141,Personal Credit,10-K,2024-07-06,RN,0630,2416820907.0,675040862.0,39789.0,Dr Marc Duffy,"5 Lee Trace, East Jeanshire, G97 9QZ",50-9724147
9628571,Garnier Joseph SARL,6311,Insurance,8-K,2025-02-17,PU,1231,11968513165.0,1063277691.0,37441.0,Roger Le Valette,"Studio 29, Denise Manors, Lake Christianmouth, E8W 2ET",63-3670488
4687348,Hoarau S.A.S.,6159,Federal-Sponsored Credit,10-Q,2023-07-08,NY,0331,,20817646.0,2090.0,Meghan Lopez,"Barthweg 2230, 10988 Göttingen",
7320713,McKenzie Inc,6211,Security Brokers,13F-HR,2024-07-21,RA,0930,40703455.0,209813728.0,10912.0,Romuald Hartung,"4925 Taylor Prairie, West Anthonyborough, OH 41889",68-8046262
5907932,Reid Inc,6411,Insurance Agents,DEF 14A,2023-07-23,VT,0630,73350592.0,44382485.0,6515.0,Marcel Legendre Le Michaud,"Calle David Huertas 81 Apt. 54 , Cáceres, 30606",66-4229107
7441596,Morabito s.r.l.,6020,Commercial Banking,S-1,2026-01-13,AR,0630,295252226.0,37174850.0,38739.0,Bertrand Guillou,"Liebeltweg 5715, 19237 Wittstock",37-2450419
2548079,Thomas SARL,6211,Security Brokers,DEF 14A,2026-02-11,HI,1231,2322085909.0,6667928.0,30769.0,Marie Faure,"67 Kevin Islands, Marcusshire, BS8Y 4UZ",79-9399559
5947618,Cannizzaro s.r.l.,6141,Personal Credit,10-Q,2024-09-02,MI,0331,2411408036.0,63526923225.0,23761.0,Elke Bender-Benthin,"96, avenue de Lecoq, 74184 Saint Colette-la-Forêt",53-6241357
1392646,Pablo y asociados S.Coop.,6311,Insurance,S-1,2025-04-12,GR,0630,24697962.0,152202252.0,15488.0,,"Reinhardtstraße 18-90, 05348 Coburg",27-8720341
4692054,Butler-Shea,6141,Personal Credit,13F-HR,2023-07-17,PC,0331,54209126.0,200407011.0,7851.0,Annette Wilson,"0 Patel Neck, Alanfort, TD45 8NZ",67-9432009
1452563,"Asprucci, Badoer e Argurio Group",7372,Software,10-Q,2024-04-07,OK,0630,,1855109282.0,14992.0,,"19, rue de Hoarau, 58427 Valentinboeuf",70-1949825
8187582,Delattre SA,6020,Commercial Banking,8-K,2024-09-07,CS,0930,27918875.0,307799066.0,46873.0,Ramona Natta,"2, rue Bernard, 18653 Sainte Paul",79-8516545
5707149,Ingram Inc,6020,Commercial Banking,S-1,2023-08-20,RM,0331,14269279.0,20729420.0,38121.0,Emperatriz Casanova Pozo,"Stretto Aulenti, 81, 26838, Tavazzano (LO)",51-5353521
8468713,Williamson-McLean,6035,Savings Institutions,S-1,2023-11-08,PO,0331,34654073.0,,20625.0,Phillip Wright,"Truppstr. 71/87, 75695 Cuxhaven",50-4397806
9805208,Udinesi Group,7372,Software,10-K,26-Sep-2025,TA,1231,52716109.0,1004760499.0,29700.0,Howard Wilson,"Callejón Joaquina Rodriguez 66, Alicante, 39061",36-8763973
2112478,Lemonnier,6512,Real Estate,8-K,2026-04-18,GA,1231,711025972.0,11058212.0,21048.0,Melanie Hensley,"Gehringerring 186, 86523 Magdeburg",73-1974389
6075106,Allen Ltd,6512,Real Estate,8-K,2026-01-22,WY,0331,,4498032005.0,11036.0,Casey Cooley,"Scheibestr. 4-5, 28546 Lemgo",61-4524857
5422047,Consultoría Palacios S.A.,6512,Real Estate,DEF 14A,2025-02-01,VS,0331,404850276.0,11954860.0,26986.0,Dylan Perkins-Smith,"Piazza Alderano, 62 Piano 7, 13887, Magnano (BI)",36-9810112
3609773,Griffiths-Parker,6020,Commercial Banking,10-K,2026-03-28,SA,0331,289720961.0,219450123.0,26172.0,Christina Brown,"82, rue de Lopez, 02909 Saint Mathilde-sur-Mer",20-3532314
7696594,"Ruggeri, Zacco e Sinisi s.r.l.",6159,Federal-Sponsored Credit,13F-HR,2024-04-20,FC,1231,,13231551.0,11873.0,Inès Gomes-Boulanger,"Acceso Artemio Piñol 14, Baleares, 41372",24-1467368
2480014,Promociones Cañete S.A.,6211,Security Brokers,DEF 14A,2025-02-02,NV,1231,1150540053.0,2793089.0,10187.0,Pascale Weiß,"96257 Carter Lights Apt. 734, Evansbury, TX 34285",82-9774395
2649056,"Scandone, Cianciolo e Cignaroli Group",6311,Insurance,DEF 14A,2026-01-30,AQ,0630,,23388914.0,,,"Ronda Leonor Torrens 122 Piso 2 , Ceuta, 35032",13-9194903
7740917,Mascheroni-Scarpa Group,6020,Commercial Banking,S-1,2024-08-02,MS,1231,446894210.0,18125609.0,7810.0,Ricardo Cruz Solana,"Canale Roman, 8 Appartamento 33, 73049, Ruffano (LE)",16-8628291
3213840,Fechner,7372,Software,10-Q,2025-03-07,TS,0331,754242975.0,60155293.0,9666.0,Patrick Johnson,"Alameda Julie Correa 93 Apt. 94 , La Coruña, 35647",
3415558,Ponce LLC,7372,Software,S-1,2024-12-09,PR,0630,,232735.0,14723.0,Emily Barnes,"rue de Renaud, 46308 Saint Léon",45-9579547
6096719,Fox and Sons,6311,Insurance,DEF 14A,2025-10-14,MA,0331,624982566.0,2283409993.0,3079.0,Dott. Giulio Torricelli,"Studio 19, James Station, West Maryton, S32 6LP",41-6304667
8058562,Comercial Castellana S.Coop.,6020,Commercial Banking,S-1,21-Apr-2026,GO,0930,484295119.0,1158295066.0,30212.0,Enzio Golgi,"Flat 69B, Heather Plain, East Chloechester, S8T 8FD",75-7941836
4779679,Hoffmann Adolph GmbH & Co. KG,6512,Real Estate,10-Q,2025-08-28,PR,0930,28555117.0,79215619.0,23270.0,David Fischer,"Ruppertallee 3, 69372 Burgdorf",98-8484166
9167792,Hall-Holland,6020,Commercial Banking,S-1,2025-02-28,TX,0630,128688495.0,405363632.0,48529.0,Kenneth Wood,"24, avenue Nathalie Joly, 81242 Pelletier",22-3865691
2680238,"Lopez, Lee and Reilly",6159,Federal-Sponsored Credit,8-K,17-Mar-2026,MO,0930,,567066968.0,22349.0,Bertrand Bertin,"PSC 7859, Box 0076, APO AE 67116",90-1716522
8381610,Robin Duval SARL,6211,Security Brokers,13F-HR,2025-07-27,AZ,1231,,426993531.0,23477.0,,"8965 Sullivan Plaza Apt. 572, West Donald, WY 95584",26-2570584
9026910,Arnal y asociados S.L.N.E,6512,Real Estate,DEF 14A,2025-09-26,VR,0630,1364867255.0,269238369.0,33904.0,Angela Ramirez,"Mechtild-Bloch-Weg 7-4, 25223 Osterode am Harz",45-5700249
1750150,"Flynn, Wilson and Evans",6199,Finance Services,8-K,2025-09-25,TX,0930,999075630.0,,33414.0,Gabriella Leonetti,"Avenida de Manuel Arnal 6, Lugo, 46794",78-4510407
2280938,Barker-Cooke,6035,Savings Institutions,8-K,2024-01-11,OT,1231,446618688.0,50834214.0,20272.0,Aaron Brown,"985, rue Michelle Morel, 90281 Carre",71-1862453
3556585,Walker-Hunter,6035,Savings Institutions,10-Q,2023-12-23,MO,0930,3247833952.0,1974177034.0,3275.0,Victor Arnaud,"Acceso Severino Hurtado 93, Córdoba, 47031",35-7720891
8448573,"Maffei, Donini e Botticelli e figli",6512,Real Estate,10-K,2026-01-17,SS,0930,476336069.0,16983267458.0,41192.0,,"Stretto Nibali, 77 Piano 6, 70029, Santeramo In Colle (BA)",60-9955929
2252381,Buisson,7372,Software,13F-HR,2024-05-15,ME,1231,1341123209.0,6865683.0,38243.0,Nedda Ferrata,"Pasaje Nacio Cid 5, Soria, 47647",91-8346920
8489494,Lacroix,6411,Insurance Agents,DEF 14A,2023-05-03,PA,1231,284596550.0,435679149.0,9364.0,,"Via de Florencia Carretero 62 Piso 3 , Pontevedra, 38730",39-6075999
6992158,Bradshaw-Goddard,6199,Finance Services,S-1,2025-06-20,PC,0930,192888898.0,,17312.0,Julie Nicholson,"39615 Davis Station, Dennisburgh, HI 67343",62-8936104
5923181,"Ramirez, Payne and Roy",7372,Software,10-K,2023-10-20,TX,0630,117317670.0,2006191938.0,,,"Incrocio Liberto, 52 Appartamento 3, 31029, Fadalto (TV)",64-8168450
1363209,Hnos Simó S.L.,6199,Finance Services,10-K,2024-10-02,DC,0331,1228965813.0,147921637.0,14332.0,Suzanne Besnard,"20, rue Perret, 72867 Saint François-les-Bains",27-6356931
4667999,Mans GmbH,6411,Insurance Agents,S-1,2025-07-05,WY,0630,50838636.0,315995513.0,7850.0,Tyler Mcclure,"132 Allen Keys, Harrisfort, WC7 1NY",55-9358735
8600179,Manufacturas Arroyo S.A.U,6211,Security Brokers,13F-HR,2024-11-08,MO,0630,211528589.0,252836363.0,39464.0,Jules Masson,"Studio 81, Bradshaw Corner, Jonesfort, G4J 8FZ",95-3471319
4917839,Hotel Mulet S.Coop.,6411,Insurance Agents,10-K,2026-04-21,OT,0331,,,36721.0,,"Studio 91F, Colin Fall, Whitehouseshire, SP3 6LQ",36-1633270
2488612,Draghi-Eco SPA,6141,Personal Credit,8-K,2024-03-09,VV,0930,54139945.0,413370786.0,46267.0,Ezequiel Feijoo-Colom,"82451 Mary Crescent, East Karlamouth, RI 08359",94-6105303
4804546,Mitchell Inc,6141,Personal Credit,10-Q,2025-06-12,MT,0630,1364955189.0,15737524.0,19716.0,,"Hannes-Benthin-Gasse 1182, 39092 Mellrichstadt",21-7306811
2157167,"Allen, Grant and Stephens",6211,Security Brokers,DEF 14A,2023-07-07,PT,0930,345168180.0,74418.0,,Dionisia Cintia Torralba Barrio,"Flat 5, Martin Roads, East Duncan, G3G 2XW",90-5266269
5151336,Fischer PLC,6512,Real Estate,DEF 14A,2026-01-06,WI,0331,1255157738.0,47256071.0,25547.0,Mario Kohl,"C. de Enrique Díez 21, Baleares, 28932",13-8827641
6031337,Construcción del Mediterráneo S.A.U,6159,Federal-Sponsored Credit,8-K,2025-09-16,WI,0331,13388494628.0,,30913.0,Giacomo Scalfaro,"Sigrun-Wilmsen-Weg 48-47, 14235 Feuchtwangen",42-7522582
3052385,Henschel e.G.,6141,Personal Credit,8-K,2025-04-02,NE,0930,1435619054.0,,35752.0,Joseph Frank,"984 Myers Grove, Kingmouth, CO 95159",46-2381286
5491844,Carlos Medina Noguera S.C.P,6411,Insurance Agents,13F-HR,2025-12-27,HI,1231,,122014066.0,,Jeffrey King,"678 Brown Summit Suite 932, Port Whitney, OR 30598",64-2067735
1049281,Scheel GmbH & Co. KG,6411,Insurance Agents,8-K,2024-09-01,PU,1231,1957523677.0,194595774.0,10638.0,Jacobo Sánchez-Zamora,"Studio 42H, Danny Alley, New Vincent, SG4V 8AG",31-2290546
2577785,Martin,6512,Real Estate,S-1,2025-08-18,BR,1231,2622404060.0,157439935.0,42355.0,Helmtrud Karge,"Stanislaw-Holzapfel-Platz 2/7, 80788 Göppingen",46-2658962
6030679,Hermanos Sobrino S.L.,6159,Federal-Sponsored Credit,8-K,2026-04-18,WA,0331,246432623.0,917884505.0,,Heinz-Willi Mohaupt-Mitschke,"Virginia-Conradi-Gasse 8456, 61245 Berlin",59-1982702
5280631,"Balbi, Barcella e Viviani e figli",7372,Software,DEF 14A,2023-10-12,SO,0630,237917417.0,300021029.0,,Arturo Navarria-Fo,"Vicolo Parisi, 8 Piano 5, 25042, Borno (BS)",98-9168044
5828508,Martin Rörricht AG & Co. KG,6411,Insurance Agents,10-K,2025-01-27,BI,0630,259834571.0,2289113.0,38813.0,Alfredo Bermúdez Gordillo,"Calle Mateo Abad 80, Vizcaya, 24059",26-9992831
5842164,Bohlander,6311,Insurance,13F-HR,2023-10-18,EN,0630,,1518906.0,13241.0,Paola Butte,"374 James Turnpike, Jonesmouth, WY 31150",13-3542799
6836472,"Papafava, Gabbana e Antonucci Group",6311,Insurance,13F-HR,2025-04-09,VI,1231,425733696.0,92587797.0,37742.0,César Querol Torrent,"Vicolo Tonia, 18 Appartamento 60, 20851, Lissone (MB)",92-7450350
2955804,Jenkins-Thomas,6141,Personal Credit,DEF 14A,2025-10-25,PW,0630,661116355.0,8057256470.0,27287.0,Ugo Carriera,"Pasadizo de Nadia Hurtado 161, Salamanca, 42956",58-8590346
3065514,Industrias Integrales S.A.T.,6411,Insurance Agents,DEF 14A,2025-04-26,BO,0331,39108145.0,2117326281.0,27279.0,Lewis Williams,"Elsa-Scheuermann-Weg 90-22, 30788 Lübz",62-8306601
